week,segment,origin_loc,destination_loc,flow_count,destination_city,origin_city,origin_centroid,destination_centroid
2023-05,1,64,1,2,ADANA,OSMANIYE,POINT (36.118421721446666 37.404147307605996),POINT (35.82554894766164 37.874874940976625)
2023-05,1,64,42,2,KAHRAMANMARAS,OSMANIYE,POINT (36.118421721446666 37.404147307605996),POINT (36.55584985318895 38.08131458569416)
2023-05,1,68,2,1,ADIYAMAN,SANLIURFA,POINT (39.75759311603928 37.235060462645706),POINT (38.26626822575622 37.74943797377397)
2023-05,1,68,33,2,GAZIANTEP,SANLIURFA,POINT (39.75759311603928 37.235060462645706),POINT (37.8963594466952 36.85311038836439)
2023-05,1,68,64,1,OSMANIYE,SANLIURFA,POINT (39.75759311603928 37.235060462645706),POINT (36.118421721446666 37.404147307605996)
2023-05,1,76,29,1,ELAZIG,TUNCELI,POINT (39.54735507328951 39.1607503028036),POINT (39.2179667290262 38.6648599524512)
2023-05,1,77,3,1,AFYONKARAHISAR,USAK,POINT (29.295305097300698 38.68955762059888),POINT (30.243694963429604 38.74724813828608)
2023-05,1,79,21,1,BURSA,YALOVA,POINT (29.38410522462258 40.63381462246071),POINT (29.078993631601847 40.16892946227833)
2023-05,1,79,37,1,HATAY,YALOVA,POINT (29.38410522462258 40.63381462246071),POINT (36.50905200292296 36.28404837457669)
2023-05,1,79,52,1,KOCAELI,YALOVA,POINT (29.38410522462258 40.63381462246071),POINT (29.745013072029078 40.85994893376326)
2023-05,1,80,66,1,SAKARYA,YOZGAT,POINT (35.23914851408985 39.213381992269326),POINT (30.391160075639 40.8505469821281)
2023-05,2,1,5,1,AKSARAY,ADANA,POINT (35.82554894766164 37.874874940976625),POINT (33.937132291824796 38.40342884994016)
2023-05,2,1,64,2,OSMANIYE,ADANA,POINT (35.82554894766164 37.874874940976625),POINT (36.118421721446666 37.404147307605996)
2023-05,2,12,27,1,DUZCE,BALIKESIR,POINT (27.83494517750688 40.461627201359946),POINT (31.180841601318992 40.81697072735935)
2023-05,2,21,33,1,GAZIANTEP,BURSA,POINT (29.078993631601847 40.16892946227833),POINT (37.8963594466952 36.85311038836439)
2023-05,2,26,57,1,MARDIN,DIYARBAKIR,POINT (39.980783435026474 37.97718871461234),POINT (41.3281408522345 37.18100385628339)
2023-05,2,27,54,1,KUTAHYA,DUZCE,POINT (31.180841601318992 40.81697072735935),POINT (30.079147082619098 39.4326918257573)
2023-05,2,33,48,2,KILIS,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (37.10661942935145 36.75605237808039)
2023-05,2,33,58,1,MERSIN,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (34.859415559296465 37.06386143110599)
2023-05,2,33,64,1,OSMANIYE,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (36.118421721446666 37.404147307605996)
2023-05,2,33,68,9,SANLIURFA,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (39.75759311603928 37.235060462645706)
2023-05,2,40,52,6,KOCAELI,ISTANBUL,POINT (28.966126985906072 41.040226865149044),POINT (29.745013072029078 40.85994893376326)
2023-05,2,42,1,1,ADANA,KAHRAMANMARAS,POINT (36.55584985318895 38.08131458569416),POINT (35.82554894766164 37.874874940976625)
2023-05,2,48,33,2,GAZIANTEP,KILIS,POINT (37.10661942935145 36.75605237808039),POINT (37.8963594466952 36.85311038836439)
2023-05,2,48,37,1,HATAY,KILIS,POINT (37.10661942935145 36.75605237808039),POINT (36.50905200292296 36.28404837457669)
2023-05,2,52,40,3,ISTANBUL,KOCAELI,POINT (29.745013072029078 40.85994893376326),POINT (28.966126985906072 41.040226865149044)
2023-05,2,54,21,1,BURSA,KUTAHYA,POINT (30.079147082619098 39.4326918257573),POINT (29.078993631601847 40.16892946227833)
2023-05,2,55,68,1,SANLIURFA,MALATYA,POINT (37.94403974442435 38.85260062479882),POINT (39.75759311603928 37.235060462645706)
2023-05,2,57,26,1,DIYARBAKIR,MARDIN,POINT (41.3281408522345 37.18100385628339),POINT (39.980783435026474 37.97718871461234)
2023-05,2,58,1,1,ADANA,MERSIN,POINT (34.859415559296465 37.06386143110599),POINT (35.82554894766164 37.874874940976625)
2023-05,2,64,1,2,ADANA,OSMANIYE,POINT (36.118421721446666 37.404147307605996),POINT (35.82554894766164 37.874874940976625)
2023-05,2,68,2,1,ADIYAMAN,SANLIURFA,POINT (39.75759311603928 37.235060462645706),POINT (38.26626822575622 37.74943797377397)
2023-05,2,68,33,7,GAZIANTEP,SANLIURFA,POINT (39.75759311603928 37.235060462645706),POINT (37.8963594466952 36.85311038836439)
2023-05,2,73,40,1,ISTANBUL,TEKIRDAG,POINT (27.71629005242506 41.273565776357366),POINT (28.966126985906072 41.040226865149044)
2023-05,4,40,79,1,YALOVA,ISTANBUL,POINT (28.966126985906072 41.040226865149044),POINT (29.38410522462258 40.63381462246071)
2023-05,4,79,40,1,ISTANBUL,YALOVA,POINT (29.38410522462258 40.63381462246071),POINT (28.966126985906072 41.040226865149044)
2023-06,1,2,40,1,ISTANBUL,ADIYAMAN,POINT (38.26626822575622 37.74943797377397),POINT (28.966126985906072 41.040226865149044)
2023-06,1,2,68,2,SANLIURFA,ADIYAMAN,POINT (38.26626822575622 37.74943797377397),POINT (39.75759311603928 37.235060462645706)
2023-06,1,7,42,1,KAHRAMANMARAS,ANKARA,POINT (33.43507805455542 40.199201955939934),POINT (36.55584985318895 38.08131458569416)
2023-06,1,7,51,1,KIRSEHIR,ANKARA,POINT (33.43507805455542 40.199201955939934),POINT (34.38034395976587 39.3223371395506)
2023-06,1,7,58,1,MERSIN,ANKARA,POINT (33.43507805455542 40.199201955939934),POINT (34.859415559296465 37.06386143110599)
2023-06,1,7,80,1,YOZGAT,ANKARA,POINT (33.43507805455542 40.199201955939934),POINT (35.23914851408985 39.213381992269326)
2023-06,1,8,41,1,IZMIR,ANTALYA,POINT (30.479442947342882 36.829323916568484),POINT (26.642010615410324 38.30207291826171)
2023-06,1,12,21,1,BURSA,BALIKESIR,POINT (27.83494517750688 40.461627201359946),POINT (29.078993631601847 40.16892946227833)
2023-06,1,18,68,1,SANLIURFA,BITLIS,POINT (42.509067475079604 38.15673413258248),POINT (39.75759311603928 37.235060462645706)
2023-06,1,23,43,1,KARABUK,CANKIRI,POINT (33.60457797364536 40.929901945525124),POINT (32.77416866699312 41.318877649958466)
2023-06,1,28,40,1,ISTANBUL,EDIRNE,POINT (26.58664214872114 41.68972626996909),POINT (28.966126985906072 41.040226865149044)
2023-06,1,29,76,2,TUNCELI,ELAZIG,POINT (39.2179667290262 38.6648599524512),POINT (39.54735507328951 39.1607503028036)
2023-06,1,33,29,1,ELAZIG,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (39.2179667290262 38.6648599524512)
2023-06,1,33,42,1,KAHRAMANMARAS,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (36.55584985318895 38.08131458569416)
2023-06,1,33,58,1,MERSIN,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (34.859415559296465 37.06386143110599)
2023-06,1,33,68,2,SANLIURFA,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (39.75759311603928 37.235060462645706)
2023-06,1,37,8,2,ANTALYA,HATAY,POINT (36.50905200292296 36.28404837457669),POINT (30.479442947342882 36.829323916568484)
2023-06,1,37,47,1,KAYSERI,HATAY,POINT (36.50905200292296 36.28404837457669),POINT (35.595686034008786 38.267067669049005)
2023-06,1,37,58,2,MERSIN,HATAY,POINT (36.50905200292296 36.28404837457669),POINT (34.859415559296465 37.06386143110599)
2023-06,1,37,68,1,SANLIURFA,HATAY,POINT (36.50905200292296 36.28404837457669),POINT (39.75759311603928 37.235060462645706)
2023-06,1,40,2,1,ADIYAMAN,ISTANBUL,POINT (28.966126985906072 41.040226865149044),POINT (38.26626822575622 37.74943797377397)
2023-06,1,40,27,1,DUZCE,ISTANBUL,POINT (28.966126985906072 41.040226865149044),POINT (31.180841601318992 40.81697072735935)
2023-06,1,40,52,3,KOCAELI,ISTANBUL,POINT (28.966126985906072 41.040226865149044),POINT (29.745013072029078 40.85994893376326)
2023-06,1,40,58,1,MERSIN,ISTANBUL,POINT (28.966126985906072 41.040226865149044),POINT (34.859415559296465 37.06386143110599)
2023-06,1,40,59,1,MUGLA,ISTANBUL,POINT (28.966126985906072 41.040226865149044),POINT (28.496173975983442 37.085974932093436)
2023-06,1,42,7,1,ANKARA,KAHRAMANMARAS,POINT (36.55584985318895 38.08131458569416),POINT (33.43507805455542 40.199201955939934)
2023-06,1,42,40,1,ISTANBUL,KAHRAMANMARAS,POINT (36.55584985318895 38.08131458569416),POINT (28.966126985906072 41.040226865149044)
2023-06,1,42,64,3,OSMANIYE,KAHRAMANMARAS,POINT (36.55584985318895 38.08131458569416),POINT (36.118421721446666 37.404147307605996)
2023-06,1,48,33,3,GAZIANTEP,KILIS,POINT (37.10661942935145 36.75605237808039),POINT (37.8963594466952 36.85311038836439)
2023-06,1,51,7,1,ANKARA,KIRSEHIR,POINT (34.38034395976587 39.3223371395506),POINT (33.43507805455542 40.199201955939934)
2023-06,1,52,40,1,ISTANBUL,KOCAELI,POINT (29.745013072029078 40.85994893376326),POINT (28.966126985906072 41.040226865149044)
2023-06,1,57,68,1,SANLIURFA,MARDIN,POINT (41.3281408522345 37.18100385628339),POINT (39.75759311603928 37.235060462645706)
2023-06,1,58,8,2,ANTALYA,MERSIN,POINT (34.859415559296465 37.06386143110599),POINT (30.479442947342882 36.829323916568484)
2023-06,1,64,42,2,KAHRAMANMARAS,OSMANIYE,POINT (36.118421721446666 37.404147307605996),POINT (36.55584985318895 38.08131458569416)
2023-06,1,64,68,1,SANLIURFA,OSMANIYE,POINT (36.118421721446666 37.404147307605996),POINT (39.75759311603928 37.235060462645706)
2023-06,1,66,7,1,ANKARA,SAKARYA,POINT (30.391160075639 40.8505469821281),POINT (33.43507805455542 40.199201955939934)
2023-06,1,68,33,2,GAZIANTEP,SANLIURFA,POINT (39.75759311603928 37.235060462645706),POINT (37.8963594466952 36.85311038836439)
2023-06,1,68,57,2,MARDIN,SANLIURFA,POINT (39.75759311603928 37.235060462645706),POINT (41.3281408522345 37.18100385628339)
2023-06,1,79,40,1,ISTANBUL,YALOVA,POINT (29.38410522462258 40.63381462246071),POINT (28.966126985906072 41.040226865149044)
2023-06,1,80,40,1,ISTANBUL,YOZGAT,POINT (35.23914851408985 39.213381992269326),POINT (28.966126985906072 41.040226865149044)
2023-06,2,1,64,2,OSMANIYE,ADANA,POINT (35.82554894766164 37.874874940976625),POINT (36.118421721446666 37.404147307605996)
2023-06,2,2,68,1,SANLIURFA,ADIYAMAN,POINT (38.26626822575622 37.74943797377397),POINT (39.75759311603928 37.235060462645706)
2023-06,2,5,21,1,BURSA,AKSARAY,POINT (33.937132291824796 38.40342884994016),POINT (29.078993631601847 40.16892946227833)
2023-06,2,7,21,1,BURSA,ANKARA,POINT (33.43507805455542 40.199201955939934),POINT (29.078993631601847 40.16892946227833)
2023-06,2,21,40,1,ISTANBUL,BURSA,POINT (29.078993631601847 40.16892946227833),POINT (28.966126985906072 41.040226865149044)
2023-06,2,21,54,1,KUTAHYA,BURSA,POINT (29.078993631601847 40.16892946227833),POINT (30.079147082619098 39.4326918257573)
2023-06,2,33,7,1,ANKARA,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (33.43507805455542 40.199201955939934)
2023-06,2,33,48,2,KILIS,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (37.10661942935145 36.75605237808039)
2023-06,2,33,58,3,MERSIN,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (34.859415559296465 37.06386143110599)
2023-06,2,33,68,2,SANLIURFA,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (39.75759311603928 37.235060462645706)
2023-06,2,37,1,1,ADANA,HATAY,POINT (36.50905200292296 36.28404837457669),POINT (35.82554894766164 37.874874940976625)
2023-06,2,37,58,1,MERSIN,HATAY,POINT (36.50905200292296 36.28404837457669),POINT (34.859415559296465 37.06386143110599)
2023-06,2,40,52,3,KOCAELI,ISTANBUL,POINT (28.966126985906072 41.040226865149044),POINT (29.745013072029078 40.85994893376326)
2023-06,2,42,68,1,SANLIURFA,KAHRAMANMARAS,POINT (36.55584985318895 38.08131458569416),POINT (39.75759311603928 37.235060462645706)
2023-06,2,48,33,1,GAZIANTEP,KILIS,POINT (37.10661942935145 36.75605237808039),POINT (37.8963594466952 36.85311038836439)
2023-06,2,52,40,2,ISTANBUL,KOCAELI,POINT (29.745013072029078 40.85994893376326),POINT (28.966126985906072 41.040226865149044)
2023-06,2,54,21,1,BURSA,KUTAHYA,POINT (30.079147082619098 39.4326918257573),POINT (29.078993631601847 40.16892946227833)
2023-06,2,58,1,1,ADANA,MERSIN,POINT (34.859415559296465 37.06386143110599),POINT (35.82554894766164 37.874874940976625)
2023-06,2,58,21,1,BURSA,MERSIN,POINT (34.859415559296465 37.06386143110599),POINT (29.078993631601847 40.16892946227833)
2023-06,2,58,47,1,KAYSERI,MERSIN,POINT (34.859415559296465 37.06386143110599),POINT (35.595686034008786 38.267067669049005)
2023-06,2,64,1,2,ADANA,OSMANIYE,POINT (36.118421721446666 37.404147307605996),POINT (35.82554894766164 37.874874940976625)
2023-06,2,68,2,1,ADIYAMAN,SANLIURFA,POINT (39.75759311603928 37.235060462645706),POINT (38.26626822575622 37.74943797377397)
2023-06,2,68,33,4,GAZIANTEP,SANLIURFA,POINT (39.75759311603928 37.235060462645706),POINT (37.8963594466952 36.85311038836439)
2023-07,1,21,40,1,ISTANBUL,BURSA,POINT (29.078993631601847 40.16892946227833),POINT (28.966126985906072 41.040226865149044)
2023-07,1,33,68,1,SANLIURFA,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (39.75759311603928 37.235060462645706)
2023-07,1,42,64,1,OSMANIYE,KAHRAMANMARAS,POINT (36.55584985318895 38.08131458569416),POINT (36.118421721446666 37.404147307605996)
2023-07,1,52,40,1,ISTANBUL,KOCAELI,POINT (29.745013072029078 40.85994893376326),POINT (28.966126985906072 41.040226865149044)
2023-07,1,58,7,1,ANKARA,MERSIN,POINT (34.859415559296465 37.06386143110599),POINT (33.43507805455542 40.199201955939934)
2023-07,1,68,33,1,GAZIANTEP,SANLIURFA,POINT (39.75759311603928 37.235060462645706),POINT (37.8963594466952 36.85311038836439)
2023-07,2,33,68,1,SANLIURFA,GAZIANTEP,POINT (37.8963594466952 36.85311038836439),POINT (39.75759311603928 37.235060462645706)
2023-07,2,40,21,1,BURSA,ISTANBUL,POINT (28.966126985906072 41.040226865149044),POINT (29.078993631601847 40.16892946227833)
2023-07,2,40,73,1,TEKIRDAG,ISTANBUL,POINT (28.966126985906072 41.040226865149044),POINT (27.71629005242506 41.273565776357366)
2023-07,2,48,33,1,GAZIANTEP,KILIS,POINT (37.10661942935145 36.75605237808039),POINT (37.8963594466952 36.85311038836439)
2023-07,2,58,1,1,ADANA,MERSIN,POINT (34.859415559296465 37.06386143110599),POINT (35.82554894766164 37.874874940976625)
